frame_index,pos_coluna,pos_linha,largura,altura,valor
25,768,320,32,32,204
25,800,320,32,32,204
25,768,352,16,16,153
25,784,352,16,16,153
25,768,368,16,8,153
25,768,376,16,8,153
25,784,368,16,16,153
25,800,352,32,32,204
25,832,320,32,32,204
25,864,320,32,32,204
25,832,352,32,32,204
25,864,352,32,32,204
25,896,320,32,32,204
25,928,320,32,32,204
25,896,352,16,16,153
25,912,352,16,16,153
25,896,368,16,16,153
25,912,368,16,16,153
25,928,352,16,16,153
25,944,352,16,16,153
25,928,368,16,16,153
25,944,368,16,16,153
25,960,320,32,32,204
25,992,320,32,32,204
25,960,352,32,32,204
25,992,352,32,32,204
25,1024,320,32,32,204
25,1056,320,32,32,204
25,1024,352,32,32,204
25,1056,352,32,32,204
25,1088,320,16,16,153
25,1104,320,16,16,153
25,1088,336,16,16,153
25,1104,336,16,16,153
25,1120,320,16,16,153
25,1136,320,16,16,153
25,1120,336,16,16,153
25,1136,336,16,16,153
25,1088,352,32,32,204
25,1120,352,16,32,204
25,1136,352,16,32,204
25,1152,320,64,64,255
25,1216,320,64,64,255
25,0,384,64,64,255
25,64,384,64,64,255
25,128,384,64,64,255
25,192,384,64,64,255
25,256,384,64,64,255
25,320,384,64,64,255
25,384,384,64,32,255
25,384,416,64,32,255
25,448,384,16,16,153
25,464,384,16,16,153
25,448,400,16,16,153
25,464,400,16,16,153
25,480,384,32,16,204
25,480,400,32,16,204
25,448,416,32,32,204
25,480,416,32,32,204
25,512,384,64,32,255
25,512,416,64,32,255
25,576,384,32,32,204
25,608,384,16,32,204
25,624,384,16,32,204
25,576,416,32,32,204
25,608,416,16,32,204
25,624,416,16,32,204
25,640,384,32,32,204
25,672,384,32,32,204
25,640,416,16,16,153
25,656,416,16,16,153
25,640,432,16,16,153
25,656,432,16,16,153
25,672,416,16,32,204
25,688,416,16,32,204
25,704,384,32,32,204
25,736,384,32,32,204
25,704,416,32,32,204
25,736,416,16,32,204
25,752,416,16,32,204
25,768,384,32,32,204
25,800,384,32,32,204
25,768,416,16,16,153
25,784,416,16,16,153
25,768,432,16,16,153
25,784,432,16,16,153
25,800,416,32,32,204
25,832,384,16,16,153
25,848,384,16,8,153
25,848,392,16,8,153
25,832,400,16,16,153
25,848,400,16,16,153
25,864,384,16,16,153
25,880,384,16,16,153
25,864,400,8,8,102
25,872,400,4,8,102
25,864,408,8,8,102
25,872,408,4,8,102
25,880,400,8,16,153
25,888,400,8,16,153
25,832,416,32,32,204
25,864,416,16,16,153
25,880,416,16,16,153
25,864,432,16,16,153
25,880,432,16,16,153
25,896,384,32,32,204
25,928,384,32,32,204
25,896,416,16,16,153
25,912,416,16,16,153
25,896,432,8,8,102
25,904,432,8,8,102
25,896,440,8,4,102
25,904,440,8,8,102
25,912,432,16,16,153
25,928,416,32,32,204
25,960,384,64,64,255
25,1024,384,32,64,255
25,1056,384,32,64,255
25,1088,384,32,32,204
25,1120,384,16,32,204
25,1136,384,16,32,204
25,1088,416,32,32,204
25,1120,416,16,32,204
25,1136,416,16,32,204
25,1152,384,64,64,255
25,1216,384,64,64,255
25,0,448,64,64,255
25,64,448,64,64,255
25,128,448,64,64,255
25,192,448,64,64,255
25,256,448,64,64,255
25,320,448,32,32,204
25,352,448,32,32,204
25,320,480,32,32,204
25,352,480,32,32,204
25,384,448,16,16,153
25,400,448,16,16,153
25,384,464,16,16,153
25,400,464,16,16,153
25,416,448,32,16,204
25,416,464,32,16,204
25,384,480,32,32,204
25,416,480,32,32,204
25,448,448,32,32,204
25,480,448,32,32,204
25,448,480,32,16,204
25,448,496,32,16,204
25,480,480,32,16,204
25,480,496,32,16,204
25,512,448,32,32,204
25,544,448,32,32,204
25,512,480,16,16,153
25,528,480,16,16,153
25,512,496,16,16,153
25,528,496,16,16,153
25,544,480,32,32,204
25,576,448,32,32,204
25,608,448,32,32,204
25,576,480,16,32,204
25,592,480,16,32,204
25,608,480,16,32,204
25,624,480,16,32,204
25,640,448,64,32,255
25,640,480,64,32,255
25,704,448,32,32,204
25,736,448,32,32,204
25,704,480,32,32,204
25,736,480,32,32,204
25,768,448,32,32,204
25,800,448,32,32,204
25,768,480,32,32,204
25,800,480,16,32,204
25,816,480,16,32,204
25,832,448,16,16,153
25,848,448,16,16,153
25,832,464,16,16,153
25,848,464,8,8,102
25,856,464,8,8,102
25,848,472,8,8,102
25,856,472,8,8,102
25,864,448,32,32,204
25,832,480,16,32,204
25,848,480,16,32,204
25,864,480,32,32,204
25,896,448,8,8,102
25,904,448,8,8,102
25,896,456,8,8,102
25,904,456,4,8,102
25,912,448,16,16,153
25,896,464,16,16,153
25,912,464,8,8,102
25,920,464,8,8,102
25,912,472,4,8,102
25,920,472,8,8,102
25,928,448,32,32,204
25,896,480,16,16,153
25,912,480,4,8,102
25,920,480,8,8,102
25,912,488,8,8,102
25,920,488,4,8,102
25,896,496,16,16,153
25,912,496,8,8,102
25,920,496,4,4,51
25,912,504,8,8,102
25,920,504,4,8,102
25,928,480,16,32,204
25,944,480,16,32,204
25,960,448,64,64,255
25,1024,448,64,64,255
25,1088,448,64,64,255
25,1152,448,64,64,255
25,1216,448,64,64,255
25,0,512,64,64,255
25,64,512,64,64,255
25,128,512,64,64,255
25,192,512,64,64,255
25,256,512,32,64,255
25,288,512,32,64,255
25,320,512,32,32,204
25,352,512,32,32,204
25,320,544,32,32,204
25,352,544,16,32,204
25,368,544,16,32,204
25,384,512,32,32,204
25,416,512,32,32,204
25,384,544,32,32,204
25,416,544,32,32,204
25,448,512,16,16,153
25,464,512,16,16,153
25,448,528,16,16,153
25,464,528,16,16,153
25,480,512,32,32,204
25,448,544,32,32,204
25,480,544,16,16,153
25,496,544,16,16,153
25,480,560,16,16,153
25,496,560,16,16,153
25,512,512,32,64,255
25,544,512,32,64,255
25,576,512,32,32,204
25,608,512,16,32,204
25,624,512,16,32,204
25,576,544,32,32,204
25,608,544,32,32,204
25,640,512,32,32,204
25,672,512,32,32,204
25,640,544,16,32,204
25,656,544,16,32,204
25,672,544,32,32,204
25,704,512,16,16,153
25,720,512,16,16,153
25,704,528,8,8,102
25,712,528,4,8,102
25,704,536,8,8,102
25,712,536,8,8,102
25,720,528,16,16,153
25,736,512,16,16,153
25,752,512,16,16,153
25,736,528,8,16,153
25,744,528,8,16,153
25,752,528,16,16,153
25,704,544,16,32,204
25,720,544,16,32,204
25,736,544,8,8,102
25,744,544,8,8,102
25,736,552,8,8,102
25,744,552,8,8,102
25,752,544,16,16,153
25,736,560,16,16,153
25,752,560,16,16,153
25,768,512,16,32,204
25,784,512,16,32,204
25,800,512,16,32,204
25,816,512,16,32,204
25,768,544,16,16,153
25,784,544,16,16,153
25,768,560,16,16,153
25,784,560,16,16,153
25,800,544,32,32,204
25,832,512,64,64,255
25,896,512,32,32,204
25,928,512,32,16,204
25,928,528,32,16,204
25,896,544,32,32,204
25,928,544,32,32,204
25,960,512,64,64,255
25,1024,512,64,64,255
25,1088,512,64,64,255
25,1152,512,64,64,255
25,1216,512,64,64,255
25,0,576,64,64,255
25,64,576,64,64,255
25,128,576,64,64,255
25,192,576,32,32,204
25,224,576,32,32,204
25,192,608,32,32,204
25,224,608,16,32,204
25,240,608,16,32,204
25,256,576,32,64,255
25,288,576,32,64,255
25,320,576,32,32,204
25,352,576,32,32,204
25,320,608,32,32,204
25,352,608,32,32,204
25,384,576,32,32,204
25,416,576,16,32,204
25,432,576,16,32,204
25,384,608,32,32,204
25,416,608,32,32,204
25,448,576,32,32,204
25,480,576,32,32,204
25,448,608,32,32,204
25,480,608,32,16,204
25,480,624,32,16,204
25,512,576,64,64,255
25,576,576,64,64,255
25,640,576,32,32,204
25,672,576,32,32,204
25,640,608,32,32,204
25,672,608,32,32,204
25,704,576,16,16,153
25,720,576,16,16,153
25,704,592,16,16,153
25,720,592,16,16,153
25,736,576,8,16,153
25,744,576,8,16,153
25,752,576,16,16,153
25,736,592,16,16,153
25,752,592,16,16,153
25,704,608,16,16,153
25,720,608,16,16,153
25,704,624,16,16,153
25,720,624,16,16,153
25,736,608,16,16,153
25,752,608,16,16,153
25,736,624,16,16,153
25,752,624,16,16,153
25,768,576,16,16,153
25,784,576,16,16,153
25,768,592,16,16,153
25,784,592,16,16,153
25,800,576,16,16,153
25,816,576,16,16,153
25,800,592,16,16,153
25,816,592,16,16,153
25,768,608,16,16,153
25,784,608,16,16,153
25,768,624,16,16,153
25,784,624,16,16,153
25,800,608,32,16,204
25,800,624,32,16,204
25,832,576,16,32,204
25,848,576,16,32,204
25,864,576,32,32,204
25,832,608,16,16,153
25,848,608,16,16,153
25,832,624,16,16,153
25,848,624,16,16,153
25,864,608,32,32,204
25,896,576,32,64,255
25,928,576,32,64,255
25,960,576,16,16,153
25,976,576,16,16,153
25,960,592,8,8,102
25,968,592,8,8,102
25,960,600,8,4,102
25,968,600,8,8,102
25,976,592,16,16,153
25,992,576,32,32,204
25,960,608,16,32,204
25,976,608,16,32,204
25,992,608,32,32,204
25,1024,576,64,64,255
25,1088,576,64,64,255
25,1152,576,64,64,255
25,1216,576,64,64,255
25,0,640,64,64,255
25,64,640,64,64,255
25,128,640,64,64,255
25,192,640,32,32,204
25,224,640,32,32,204
25,192,672,32,32,204
25,224,672,32,32,204
25,256,640,32,32,204
25,288,640,32,32,204
25,256,672,32,32,204
25,288,672,32,32,204
25,320,640,32,32,204
25,352,640,32,32,204
25,320,672,32,32,204
25,352,672,32,32,204
25,384,640,32,32,204
25,416,640,32,32,204
25,384,672,32,32,204
25,416,672,32,32,204
25,448,640,32,32,204
25,480,640,32,16,204
25,480,656,32,16,204
25,448,672,32,32,204
25,480,672,32,16,204
25,480,688,32,16,204
25,512,640,32,16,204
25,512,656,32,16,204
25,544,640,32,32,204
25,512,672,16,16,153
25,528,672,16,16,153
25,512,688,16,16,153
25,528,688,16,16,153
25,544,672,32,32,204
25,576,640,64,64,255
25,640,640,32,32,204
25,672,640,32,32,204
25,640,672,16,16,153
25,656,672,16,16,153
25,640,688,16,16,153
25,656,688,16,16,153
25,672,672,32,32,204
25,704,640,16,16,153
25,720,640,16,16,153
25,704,656,16,16,153
25,720,656,16,16,153
25,736,640,32,32,204
25,704,672,16,16,153
25,720,672,16,16,153
25,704,688,16,16,153
25,720,688,16,16,153
25,736,672,32,32,204
25,768,640,32,32,204
25,800,640,16,16,153
25,816,640,16,16,153
25,800,656,16,16,153
25,816,656,16,16,153
25,768,672,32,16,204
25,768,688,32,16,204
25,800,672,16,16,153
25,816,672,16,16,153
25,800,688,16,16,153
25,816,688,16,16,153
25,832,640,16,32,204
25,848,640,16,32,204
25,864,640,32,32,204
25,832,672,16,32,204
25,848,672,16,32,204
25,864,672,32,32,204
25,896,640,64,64,255
25,960,640,32,32,204
25,992,640,16,16,153
25,1008,640,16,16,153
25,992,656,8,8,102
25,1000,656,8,8,102
25,992,664,8,4,102
25,1000,664,8,8,102
25,1008,656,16,16,153
25,960,672,32,32,204
25,992,672,16,8,153
25,992,680,16,8,153
25,1008,672,16,16,153
25,992,688,16,16,153
25,1008,688,16,16,153
25,1024,640,64,64,255
25,1088,640,64,32,255
25,1088,672,64,32,255
25,1152,640,64,64,255
25,1216,640,64,64,255
25,0,704,64,32,255
25,64,704,64,32,255
25,128,704,64,32,255
25,192,704,16,16,153
25,208,704,16,16,153
25,224,704,16,16,153
25,240,704,16,16,153
25,256,704,32,16,204
25,288,704,32,16,204
25,320,704,32,16,204
25,352,704,16,16,153
25,368,704,16,16,153
25,384,704,32,16,204
25,416,704,32,16,204
25,448,704,32,16,204
25,480,704,16,16,153
25,496,704,16,16,153
25,512,704,16,16,153
25,528,704,16,16,153
25,544,704,16,16,153
25,560,704,16,16,153
25,576,704,16,16,153
25,592,704,16,16,153
25,608,704,16,16,153
25,624,704,16,16,153
25,640,704,32,16,204
25,672,704,16,16,153
25,688,704,16,16,153
25,704,704,16,16,153
25,720,704,16,16,153
25,736,704,16,16,153
25,752,704,16,16,153
25,768,704,16,16,153
25,784,704,16,16,153
25,800,704,16,16,153
25,816,704,16,16,153
25,832,704,16,16,153
25,848,704,16,16,153
25,864,704,32,16,204
25,896,704,64,32,255
25,960,704,64,32,255
25,1024,704,32,16,204
25,1056,704,32,16,204
25,1088,704,64,32,255
25,1152,704,64,32,255
25,1216,704,64,32,255
26,0,0,64,64,255
26,64,0,64,64,255
26,128,0,64,64,255
26,192,0,64,64,255
26,256,0,64,64,255
26,320,0,64,64,255
26,384,0,64,64,255
26,448,0,64,64,255
26,512,0,64,64,255
26,576,0,32,32,204
26,608,0,32,32,204
26,576,32,32,32,204
26,608,32,16,16,153
26,624,32,16,16,153
26,608,48,16,16,153
26,624,48,16,16,153
26,640,0,32,32,204
26,672,0,32,32,204
26,640,32,16,16,153
26,656,32,16,16,153
26,640,48,16,16,153
26,656,48,16,16,153
26,672,32,32,32,204
26,704,0,64,64,255
26,768,0,64,64,255
26,832,0,64,64,255
26,896,0,64,64,255
26,960,0,64,64,255
26,1024,0,64,64,255
26,1088,0,64,64,255
26,1152,0,64,64,255
26,1216,0,64,64,255
26,0,64,64,64,255
26,64,64,64,64,255
26,128,64,64,64,255
26,192,64,64,64,255
26,256,64,64,64,255
26,320,64,64,64,255
26,384,64,64,64,255
26,448,64,32,32,204
26,480,64,32,32,204
26,448,96,32,32,204
26,480,96,16,32,204
26,496,96,16,32,204
26,512,64,32,32,204
26,544,64,32,32,204
26,512,96,16,32,204
26,528,96,16,32,204
26,544,96,32,32,204
26,576,64,16,16,153
26,592,64,16,16,153
26,576,80,16,16,153
26,592,80,16,16,153
26,608,64,32,32,204
26,576,96,32,32,204
26,608,96,32,32,204
26,640,64,16,16,153
26,656,64,16,16,153
26,640,80,16,16,153
26,656,80,16,16,153
26,672,64,16,16,153
26,688,64,16,16,153
26,672,80,16,16,153
26,688,80,8,8,102
26,696,80,8,8,102
26,688,88,8,8,102
26,696,88,8,8,102
26,640,96,32,32,204
26,672,96,32,32,204
26,704,64,32,32,204
26,736,64,32,32,204
26,704,96,32,16,204
26,704,112,32,16,204
26,736,96,32,32,204
26,768,64,64,64,255
26,832,64,64,64,255
26,896,64,64,64,255
26,960,64,64,64,255
26,1024,64,64,64,255
26,1088,64,32,32,204
26,1120,64,32,32,204
26,1088,96,32,32,204
26,1120,96,32,32,204
26,1152,64,64,64,255
26,1216,64,64,64,255
26,0,128,64,64,255
26,64,128,64,64,255
26,128,128,64,64,255
26,192,128,64,64,255
26,256,128,64,64,255
26,320,128,64,64,255
26,384,128,64,64,255
26,448,128,32,32,204
26,480,128,16,32,204
26,496,128,16,32,204
26,448,160,32,32,204
26,480,160,16,16,153
26,496,160,16,16,153
26,480,176,16,16,153
26,496,176,16,16,153
26,512,128,32,32,204
26,544,128,32,32,204
26,512,160,32,32,204
26,544,160,32,16,204
26,544,176,32,16,204
26,576,128,32,32,204
26,608,128,32,32,204
26,576,160,32,16,204
26,576,176,32,16,204
26,608,160,32,32,204
26,640,128,64,64,255
26,704,128,64,64,255
26,768,128,64,64,255
26,832,128,64,32,255
26,832,160,64,32,255
26,896,128,64,64,255
26,960,128,64,64,255
26,1024,128,64,64,255
26,1088,128,64,64,255
26,1152,128,64,64,255
26,1216,128,64,64,255
26,0,192,64,64,255
26,64,192,64,64,255
26,128,192,64,64,255
26,192,192,64,64,255
26,256,192,64,64,255
26,320,192,64,64,255
26,384,192,64,64,255
26,448,192,64,64,255
26,512,192,32,64,255
26,544,192,32,64,255
26,576,192,32,32,204
26,608,192,32,32,204
26,576,224,32,32,204
26,608,224,16,32,204
26,624,224,16,32,204
26,640,192,32,16,204
26,640,208,32,16,204
26,672,192,32,32,204
26,640,224,32,32,204
26,672,224,32,32,204
26,704,192,16,32,204
26,720,192,16,32,204
26,736,192,32,32,204
26,704,224,16,16,153
26,720,224,16,16,153
26,704,240,8,16,153
26,712,240,8,16,153
26,720,240,16,16,153
26,736,224,32,32,204
26,768,192,64,64,255
26,832,192,32,32,204
26,864,192,32,32,204
26,832,224,32,32,204
26,864,224,16,16,153
26,880,224,16,16,153
26,864,240,16,16,153
26,880,240,16,16,153
26,896,192,64,64,255
26,960,192,64,64,255
26,1024,192,64,32,255
26,1024,224,64,32,255
26,1088,192,32,64,255
26,1120,192,32,64,255
26,1152,192,64,64,255
26,1216,192,64,64,255
26,0,256,64,64,255
26,64,256,64,64,255
26,128,256,64,64,255
26,192,256,64,64,255
26,256,256,64,64,255
26,320,256,64,64,255
26,384,256,64,64,255
26,448,256,32,64,255
26,480,256,32,64,255
26,512,256,16,32,204
26,528,256,16,32,204
26,544,256,16,32,204
26,560,256,16,32,204
26,512,288,32,16,204
26,512,304,32,16,204
26,544,288,16,32,204
26,560,288,16,32,204
26,576,256,32,32,204
26,608,256,32,32,204
26,576,288,8,8,102
26,584,288,8,8,102
26,576,296,8,8,102
26,584,296,8,8,102
26,592,288,16,8,153
26,592,296,16,8,153
26,576,304,16,16,153
26,592,304,16,16,153
26,608,288,32,16,204
26,608,304,32,16,204
26,640,256,16,32,204
26,656,256,16,32,204
26,672,256,32,16,204
26,672,272,32,16,204
26,640,288,32,16,204
26,640,304,32,16,204
26,672,288,32,32,204
26,704,256,64,32,255
26,704,288,64,32,255
26,768,256,64,64,255
26,832,256,64,64,255
26,896,256,32,32,204
26,928,256,32,16,204
26,928,272,32,16,204
26,896,288,32,32,204
26,928,288,32,32,204
26,960,256,32,32,204
26,992,256,32,32,204
26,960,288,32,32,204
26,992,288,32,32,204
26,1024,256,64,64,255
26,1088,256,32,32,204
26,1120,256,16,32,204
26,1136,256,16,32,204
26,1088,288,32,32,204
26,1120,288,16,32,204
26,1136,288,16,32,204
26,1152,256,64,64,255
26,1216,256,64,64,255
26,0,320,64,64,255
26,64,320,64,64,255
26,128,320,64,64,255
26,192,320,64,64,255
26,256,320,64,64,255
26,320,320,64,64,255
26,384,320,64,64,255
26,448,320,32,32,204
26,480,320,32,32,204
26,448,352,16,16,153
26,464,352,16,16,153
26,448,368,16,16,153
26,464,368,16,16,153
26,480,352,32,32,204
26,512,320,16,16,153
26,528,320,16,16,153
26,512,336,16,16,153
26,528,336,16,16,153
26,544,320,32,16,204
26,544,336,32,16,204
26,512,352,16,32,204
26,528,352,16,32,204
26,544,352,16,32,204
26,560,352,16,32,204
26,576,320,32,32,204
26,608,320,32,32,204
26,576,352,32,32,204
26,608,352,32,32,204
26,640,320,16,16,153
26,656,320,16,16,153
26,640,336,16,16,153
26,656,336,16,16,153
26,672,320,16,16,153
26,688,320,16,16,153
26,672,336,16,16,153
26,688,336,16,16,153
26,640,352,32,32,204
26,672,352,32,16,204
26,672,368,32,16,204
26,704,320,32,32,204
26,736,320,32,32,204
26,704,352,32,16,204
26,704,368,32,16,204
26,736,352,16,16,153
26,752,352,16,16,153
26,736,368,16,16,153
26,752,368,8,8,102
26,760,368,8,8,102
26,752,376,8,8,102
26,760,376,8,8,102
26,768,320,32,32,204
26,800,320,32,32,204
26,768,352,16,16,153
26,784,352,16,16,153
26,768,368,8,8,102
26,776,368,8,8,102
26,768,376,8,4,102
26,776,376,8,8,102
26,784,368,16,16,153
26,800,352,32,32,204
26,832,320,64,32,255
26,832,352,64,32,255
26,896,320,32,64,255
26,928,320,32,64,255
26,960,320,32,64,255
26,992,320,32,64,255
26,1024,320,32,64,255
26,1056,320,32,64,255
26,1088,320,32,32,204
26,1120,320,16,32,204
26,1136,320,16,32,204
26,1088,352,32,32,204
26,1120,352,16,32,204
26,1136,352,16,32,204
26,1152,320,64,64,255
26,1216,320,64,64,255
26,0,384,64,64,255
26,64,384,64,64,255
26,128,384,64,64,255
26,192,384,64,64,255
26,256,384,64,64,255
26,320,384,64,64,255
26,384,384,64,64,255
26,448,384,32,32,204
26,480,384,32,32,204
26,448,416,32,32,204
26,480,416,32,16,204
26,480,432,32,16,204
26,512,384,16,16,153
26,528,384,16,16,153
26,512,400,16,16,153
26,528,400,16,16,153
26,544,384,32,32,204
26,512,416,32,32,204
26,544,416,32,32,204
26,576,384,32,16,204
26,576,400,32,16,204
26,608,384,32,32,204
26,576,416,32,32,204
26,608,416,16,16,153
26,624,416,16,16,153
26,608,432,16,16,153
26,624,432,16,16,153
26,640,384,32,32,204
26,672,384,16,32,204
26,688,384,16,32,204
26,640,416,16,16,153
26,656,416,16,16,153
26,640,432,16,16,153
26,656,432,16,16,153
26,672,416,16,32,204
26,688,416,16,32,204
26,704,384,32,32,204
26,736,384,32,32,204
26,704,416,32,32,204
26,736,416,16,16,153
26,752,416,16,16,153
26,736,432,16,16,153
26,752,432,16,16,153
26,768,384,32,16,204
26,768,400,32,16,204
26,800,384,32,16,204
26,800,400,32,16,204
26,768,416,32,32,204
26,800,416,32,32,204
26,832,384,16,16,153
26,848,384,8,8,102
26,856,384,8,8,102
26,848,392,8,8,102
26,856,392,8,4,102
26,832,400,16,16,153
26,848,400,16,16,153
26,864,384,8,8,102
26,872,384,8,8,102
26,864,392,8,8,102
26,872,392,4,8,102
26,880,384,16,16,153
26,864,400,8,16,153
26,872,400,8,16,153
26,880,400,4,8,102
26,888,400,8,8,102
26,880,408,8,8,102
26,888,408,8,8,102
26,832,416,32,32,204
26,864,416,16,16,153
26,880,416,8,8,102
26,888,416,8,8,102
26,880,424,8,8,102
26,888,424,8,8,102
26,864,432,16,16,153
26,880,432,8,8,102
26,888,432,8,8,102
26,880,440,8,8,102
26,888,440,8,8,102
26,896,384,16,16,153
26,912,384,16,16,153
26,896,400,16,16,153
26,912,400,16,16,153
26,928,384,32,32,204
26,896,416,16,16,153
26,912,416,16,16,153
26,896,432,8,8,102
26,904,432,8,8,102
26,896,440,8,8,102
26,904,440,8,8,102
26,912,432,16,16,153
26,928,416,32,32,204
26,960,384,64,64,255
26,1024,384,64,32,255
26,1024,416,64,32,255
26,1088,384,32,32,204
26,1120,384,16,32,204
26,1136,384,16,32,204
26,1088,416,32,32,204
26,1120,416,32,32,204
26,1152,384,64,64,255
26,1216,384,64,64,255
26,0,448,64,64,255
26,64,448,64,64,255
26,128,448,64,64,255
26,192,448,64,32,255
26,192,480,64,32,255
26,256,448,32,32,204
26,288,448,16,32,204
26,304,448,16,32,204
26,256,480,32,32,204
26,288,480,32,16,204
26,288,496,32,16,204
26,320,448,32,32,204
26,352,448,32,32,204
26,320,480,32,32,204
26,352,480,32,32,204
26,384,448,32,32,204
26,416,448,32,32,204
26,384,480,32,32,204
26,416,480,32,32,204
26,448,448,32,32,204
26,480,448,16,32,204
26,496,448,16,32,204
26,448,480,32,32,204
26,480,480,32,32,204
26,512,448,64,32,255
26,512,480,64,32,255
26,576,448,32,32,204
26,608,448,32,32,204
26,576,480,32,32,204
26,608,480,32,32,204
26,640,448,16,16,153
26,656,448,16,16,153
26,640,464,16,16,153
26,656,464,16,16,153
26,672,448,16,16,153
26,688,448,16,16,153
26,672,464,16,16,153
26,688,464,16,16,153
26,640,480,32,32,204
26,672,480,32,32,204
26,704,448,16,16,153
26,720,448,16,16,153
26,704,464,4,8,102
26,712,464,8,8,102
26,704,472,4,8,102
26,712,472,8,8,102
26,720,464,16,16,153
26,736,448,32,32,204
26,704,480,32,16,204
26,704,496,32,16,204
26,736,480,16,16,153
26,752,480,16,16,153
26,736,496,8,8,102
26,744,496,8,8,102
26,736,504,8,8,102
26,744,504,8,8,102
26,752,496,16,16,153
26,768,448,16,32,204
26,784,448,16,32,204
26,800,448,32,32,204
26,768,480,16,32,204
26,784,480,16,32,204
26,800,480,16,16,153
26,816,480,16,16,153
26,800,496,16,16,153
26,816,496,16,16,153
26,832,448,64,64,255
26,896,448,8,16,153
26,904,448,8,16,153
26,912,448,16,16,153
26,896,464,8,8,102
26,904,464,8,8,102
26,896,472,8,8,102
26,904,472,8,8,102
26,912,464,8,8,102
26,920,464,8,8,102
26,912,472,8,4,102
26,920,472,8,8,102
26,928,448,32,32,204
26,896,480,16,16,153
26,912,480,8,8,102
26,920,480,8,8,102
26,912,488,8,8,102
26,920,488,4,8,102
26,896,496,16,16,153
26,912,496,16,16,153
26,928,480,32,32,204
26,960,448,64,64,255
26,1024,448,64,64,255
26,1088,448,32,32,204
26,1120,448,32,32,204
26,1088,480,32,32,204
26,1120,480,32,32,204
26,1152,448,64,64,255
26,1216,448,64,64,255
26,0,512,64,64,255
26,64,512,64,64,255
26,128,512,64,64,255
26,192,512,64,64,255
26,256,512,32,32,204
26,288,512,32,16,204
26,288,528,32,16,204
26,256,544,32,32,204
26,288,544,32,32,204
26,320,512,32,32,204
26,352,512,32,32,204
26,320,544,16,32,204
26,336,544,16,32,204
26,352,544,32,32,204
26,384,512,32,32,204
26,416,512,16,16,153
26,432,512,16,16,153
26,416,528,16,16,153
26,432,528,16,16,153
26,384,544,32,32,204
26,416,544,32,32,204
26,448,512,16,32,204
26,464,512,16,32,204
26,480,512,32,32,204
26,448,544,32,32,204
26,480,544,32,32,204
26,512,512,16,16,153
26,528,512,16,16,153
26,512,528,16,16,153
26,528,528,16,16,153
26,544,512,32,32,204
26,512,544,16,16,153
26,528,544,16,16,153
26,512,560,16,16,153
26,528,560,16,16,153
26,544,544,32,32,204
26,576,512,32,32,204
26,608,512,32,32,204
26,576,544,32,32,204
26,608,544,32,32,204
26,640,512,32,16,204
26,640,528,32,16,204
26,672,512,16,32,204
26,688,512,16,32,204
